AccidentKey_FromNDOR,AccidentYear,AccidentDate,PedestrianOrPedalcyclist,Latitude,Longitude,AccidentSeverity_CodeFromNDOR,TotalFatalities,TotalInjuries,Time,AlcoholInvolved,WeatherConditions,Douglas_Sarpy_LandUseCode,CountyName,CityName,Census_CityPopulation2000,Census_CityPopulation2010,Census_STATEFP10,Census_PLACEFP10,Census_PLACENS10
210034404,2010,5/23/10 0:00,Pedestrian,41.2476259999999,-95.9585359999999,4,0,1,1344,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210035868,2010,6/12/10 0:00,Cyclists,41.294108,-95.973392,4,0,1,1638,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210036348,2010,6/14/10 0:00,Pedestrian,41.2278499999999,-95.9422749999999,3,0,1,1943,Y,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210036438,2010,6/1/10 0:00,Cyclists,41.2445749999999,-95.930676,3,0,1,1705,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210036939,2010,6/8/10 0:00,Cyclists,41.281365,-95.9660879999999,4,0,4,2033,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210038052,2010,6/21/10 0:00,Cyclists,41.243273,-95.9293969999999,2,0,1,1715,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210038497,2010,6/22/10 0:00,Cyclists,41.281013,-96.0238609999999,2,0,1,1330,N,Not stated,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210039111,2010,6/16/10 0:00,Pedestrian,41.277804,-96.0286729999999,4,0,1,2040,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210039154,2010,6/16/10 0:00,Cyclists,41.237859,-95.9642989999999,3,0,1,1330,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210039173,2010,6/29/10 0:00,Cyclists,41.192698,-95.967409,4,0,1,1830,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210039451,2010,6/16/10 0:00,Cyclists,41.2268559999999,-96.03954,4,0,1,1550,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210039596,2010,6/19/10 0:00,Cyclists,41.285086,-95.954766,3,0,1,1844,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210039630,2010,6/20/10 0:00,Cyclists,41.261232,-95.9740089999999,3,0,1,15,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210039842,2010,7/11/10 0:00,Cyclists,41.2697,-95.95663,4,0,1,2000,N,Unknown,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210039932,2010,7/12/10 0:00,Cyclists,41.2705559999999,-96.0452779999999,3,0,1,1005,N,Rain,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210040084,2010,7/1/10 0:00,Pedestrian,41.2991249999999,-96.0814629999999,3,0,1,820,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210040105,2010,7/13/10 0:00,Cyclists,41.2058079999999,-96.1026389999999,4,0,1,1600,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210040542,2010,7/15/10 0:00,Pedestrian,41.3182309999999,-96.149101,3,0,1,1740,N,Clear,LDR,Douglas,,,,,,
210040918,2010,7/8/10 0:00,Cyclists,41.2596139999999,-96.015765,3,0,1,1405,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210042381,2010,7/16/10 0:00,Cyclists,41.3084679999999,-95.9517599999999,3,0,1,1219,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210042444,2010,7/27/10 0:00,Pedestrian,41.261735,-95.964132,3,0,1,1830,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210042551,2010,7/17/10 0:00,Pedestrian,41.2052109999999,-96.177334,3,0,1,1825,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210042820,2010,7/20/10 0:00,Pedestrian,41.2678039999999,-95.990733,4,0,1,910,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210042930,2010,7/25/10 0:00,Pedestrian,41.299166,-95.9697939999999,3,0,2,230,Y,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210044204,2010,9/27/10 0:00,Pedestrian,41.189042,-96.026689,3,0,1,640,N,Cloudy,LDR,Sarpy,La Vista,11690,15758,31,26385,2395575
210044284,2010,8/7/10 0:00,Cyclists,41.277461,-96.21505,4,0,1,815,N,Clear,LDR,Douglas,,,,,,
210044293,2010,8/7/10 0:00,Cyclists,41.278139,-96.1772679999999,3,0,1,2499,N,Clear,LDR,Douglas,,,,,,
210044656,2010,8/9/10 0:00,Cyclists,41.285981,-95.956513,2,0,1,2499,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210044672,2010,8/1/10 0:00,Cyclists,41.2971,-96.0032709999999,3,0,1,1705,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210045645,2010,8/5/10 0:00,Cyclists,41.264786,-95.9615569999999,5,0,0,1545,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210046075,2010,8/21/10 0:00,Pedestrian,41.286112,-95.976256,2,0,1,2002,Y,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210046151,2010,8/27/10 0:00,Pedestrian,41.265039,-96.004968,3,0,1,1700,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210046629,2010,8/29/10 0:00,Pedestrian,41.2202929999999,-95.963762,3,0,1,18,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210046740,2010,8/18/10 0:00,Pedestrian,41.3111669999999,-96.0146919999999,2,0,1,2146,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210046747,2010,8/18/10 0:00,Cyclists,41.2814229999999,-96.023902,2,0,1,1757,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210046903,2010,8/23/10 0:00,Pedestrian,41.234014,-95.9902309999999,3,0,1,1527,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210047623,2010,8/19/10 0:00,Pedestrian,41.1573539999999,-96.0081059999999,4,0,1,807,N,Clear,LDR,Sarpy,,,,,,
210047798,2010,8/19/10 0:00,Pedestrian,41.186425,-95.9740599999999,4,0,1,1721,N,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
210047807,2010,8/20/10 0:00,Pedestrian,41.229951,-96.1754169999999,3,0,1,1905,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210049342,2010,9/15/10 0:00,Pedestrian,41.2850189999999,-96.0315889999999,3,0,1,1048,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210049350,2010,9/3/10 0:00,Cyclists,41.213146,-96.1524739999999,3,0,1,2215,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210049382,2010,9/3/10 0:00,Cyclists,41.2376229999999,-96.0859549999999,3,0,1,1629,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210049758,2010,9/4/10 0:00,Pedestrian,41.2293999999999,-95.9452869999999,4,0,1,1020,Y,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210051350,2010,9/28/10 0:00,Pedestrian,41.2981479999999,-96.0059069999999,4,0,1,2499,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210051579,2010,9/16/10 0:00,Pedestrian,41.265056,-95.9926999999999,3,0,1,1545,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210051868,2010,9/17/10 0:00,Cyclists,41.288676,-95.9902809999999,4,0,1,1825,N,Not stated,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210052266,2010,11/18/10 0:00,Pedestrian,41.180646,-96.0383559999999,2,0,1,1233,N,Clear,LDR,Sarpy,La Vista,11690,15758,31,26385,2395575
210052422,2010,9/20/10 0:00,Pedestrian,41.299838,-95.9758309999999,3,0,1,949,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210052874,2010,10/11/10 0:00,Cyclists,41.2923249999999,-96.0239289999999,4,0,1,1829,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210052960,2010,10/12/10 0:00,Cyclists,41.277788,-96.037486,3,0,1,1750,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210053177,2010,10/13/10 0:00,Pedestrian,41.234271,-96.0388449999999,3,0,1,1030,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210053680,2010,10/6/10 0:00,Pedestrian,41.247013,-95.942835,2,0,1,1817,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210054014,2010,10/2/10 0:00,Pedestrian,41.2229839999999,-95.9470529999999,2,0,1,2256,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210055106,2010,12/10/10 0:00,Pedestrian,41.1762039999999,-96.037513,3,0,1,757,N,Clear,LDR,Sarpy,Papillion,18618,18894,31,38295,2396139
210055616,2010,10/27/10 0:00,Cyclists,41.295914,-95.963768,3,0,1,1634,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210056020,2010,10/16/10 0:00,Pedestrian,41.239969,-95.960369,4,0,1,955,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210056530,2010,10/18/10 0:00,Pedestrian,41.3206369999999,-95.9651669999999,3,0,1,1500,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
210056744,2010,10/31/10 0:00,Pedestrian,41.184294,-95.9262499999999,3,0,4,34,Y,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
210057222,2010,10/25/10 0:00,Pedestrian,41.276884,-96.074701,4,0,2,1537,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211000130,2010,11/3/10 0:00,Pedestrian,41.2146919999999,-95.9455789999999,1,1,0,1610,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211000523,2010,11/12/10 0:00,Pedestrian,41.1599799999999,-95.935349,4,0,1,1329,N,Cloudy,LDR,Sarpy,,,,,,
211000936,2010,11/13/10 0:00,Pedestrian,41.264816,-95.978789,4,0,1,2104,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211001209,2010,11/14/10 0:00,Pedestrian,41.198301,-95.9428149999999,4,0,1,1542,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211001754,2010,11/15/10 0:00,Pedestrian,41.190758,-96.129242,3,0,1,1730,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211003435,2010,11/30/10 0:00,Pedestrian,41.2854749999999,-95.9757659999999,3,0,2,1534,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211005022,2010,12/1/10 0:00,Pedestrian,41.1688929999999,-96.0381639999999,2,0,1,800,N,Clear,LDR,Sarpy,Papillion,18618,18894,31,38295,2396139
211006364,2010,12/3/10 0:00,Pedestrian,41.229367,-96.0869849999999,3,0,2,1745,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211006893,2010,12/15/10 0:00,Pedestrian,41.2632959999999,-96.032024,4,0,1,1828,N,"Sleet, hail, freezing rain/drizzle",LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211007709,2010,12/21/10 0:00,Pedestrian,41.2055829999999,-95.9430579999999,4,0,1,1743,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211007817,2011,2/14/11 0:00,Pedestrian,41.1834169999999,-96.0354569999999,3,0,1,1715,N,Clear,LDR,Sarpy,La Vista,11690,15758,31,26385,2395575
211009326,2010,12/19/10 0:00,Pedestrian,41.2146469999999,-96.1772299999999,4,0,1,0,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211009537,2011,1/31/11 0:00,Pedestrian,41.292431,-95.985521,4,0,1,705,N,"Sleet, hail, freezing rain/drizzle",LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211010839,2011,1/4/11 0:00,Pedestrian,41.264755,-95.995067,4,0,2,1528,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211011176,2011,1/10/11 0:00,Pedestrian,41.2995609999999,-95.9589679999999,2,0,1,1525,N,Snow,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211011915,2011,3/11/11 0:00,Cyclists,41.149908,-95.9119319999999,3,0,1,1530,N,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
211012783,2011,1/27/11 0:00,Pedestrian,41.306848,-95.9565199999999,4,0,1,2040,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211015608,2011,2/7/11 0:00,Pedestrian,41.3046429999999,-96.004658,2,0,1,15,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211016031,2011,2/9/11 0:00,Pedestrian,41.260834,-96.011308,4,0,1,1525,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211017373,2011,2/16/11 0:00,Pedestrian,41.271287,-95.954897,2,0,1,1720,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211017643,2011,2/28/11 0:00,Pedestrian,41.1435719999999,-96.1216929999999,2,0,1,1520,N,Clear,LDR,Sarpy,,,,,,
211018745,2011,3/1/11 0:00,Pedestrian,41.317568,-95.970066,4,0,1,727,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211019048,2011,3/3/11 0:00,Pedestrian,41.3017159999999,-96.039185,4,0,1,1700,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211019233,2011,3/9/11 0:00,Pedestrian,41.3109949999999,-95.946944,4,0,1,1500,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211019247,2011,3/9/11 0:00,Pedestrian,41.32323,-95.9608589999999,4,0,1,1528,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211019638,2011,3/11/11 0:00,Pedestrian,41.2487229999999,-96.015546,2,0,1,1155,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211020729,2011,3/17/11 0:00,Pedestrian,41.19722,-95.942457,3,0,1,2036,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211021640,2011,3/22/11 0:00,Pedestrian,41.2741499999999,-95.979078,3,0,4,2017,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211021700,2011,3/22/11 0:00,Pedestrian,41.1620539999999,-95.9640969999999,3,0,1,1738,N,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
211021862,2011,3/30/11 0:00,Pedestrian,41.299601,-95.950298,4,0,1,2105,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211022003,2011,3/20/11 0:00,Pedestrian,41.1851059999999,-95.995603,2,0,2,1809,N,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
211023274,2011,4/5/11 0:00,Cyclists,41.3211379999999,-96.0845139999999,3,0,1,1850,N,Clear,LDR,Douglas,,,,,,
211023543,2011,4/9/11 0:00,Pedestrian,41.294167,-95.99102,2,0,1,1443,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211023591,2011,4/10/11 0:00,Pedestrian,41.2860379999999,-95.942621,3,0,1,2499,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211023679,2011,4/14/11 0:00,Pedestrian,41.3159539999999,-95.9625609999999,4,0,1,2130,N,Unknown,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211023694,2011,5/4/11 0:00,Pedestrian,41.234195,-95.9283489999999,2,0,1,1539,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211023820,2011,4/13/11 0:00,Cyclists,41.2314859999999,-96.1274449999999,3,0,1,1655,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211025370,2011,4/22/11 0:00,Cyclists,41.2895439999999,-96.01197,3,0,1,1722,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211025415,2011,4/22/11 0:00,Cyclists,41.17681,-95.939525,3,0,1,2039,N,Clear,LDR,Sarpy,,,,,,
211025464,2011,4/29/11 0:00,Cyclists,41.2927439999999,-95.99751,2,0,1,1210,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211025470,2011,4/29/11 0:00,Cyclists,41.2294729999999,-95.960868,3,0,1,1430,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211025662,2011,4/28/11 0:00,Cyclists,41.251897,-95.995176,3,0,1,1545,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211026241,2011,5/1/11 0:00,Pedestrian,41.2432969999999,-95.948594,3,0,1,1750,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211026264,2011,5/2/11 0:00,Pedestrian,41.2427629999999,-95.9951999999999,2,0,1,1112,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211026283,2011,5/2/11 0:00,Pedestrian,41.2632949999999,-96.030291,4,0,1,1800,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211026454,2011,5/3/11 0:00,Pedestrian,41.303184,-95.9761859999999,2,0,1,1637,Y,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211026705,2011,5/8/11 0:00,Pedestrian,41.2110369999999,-95.9417959999999,4,0,1,2315,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211026822,2011,5/3/11 0:00,Pedestrian,41.2444509999999,-96.085441,1,1,0,1626,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211026967,2011,5/9/11 0:00,Cyclists,41.2340799999999,-96.196201,3,0,1,2045,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211027543,2011,5/6/11 0:00,Pedestrian,41.2813779999999,-96.001745,2,0,1,1850,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211028060,2011,5/16/11 0:00,Pedestrian,41.3210619999999,-96.033376,2,0,1,2499,N,Clear,LDR,Douglas,,,,,,
211028063,2011,5/16/11 0:00,Pedestrian,41.3157509999999,-95.977969,3,0,1,1858,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211028488,2011,5/17/11 0:00,Cyclists,41.312142,-95.9782079999999,4,0,1,2022,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211029084,2011,5/21/11 0:00,Pedestrian,41.299553,-95.9734129999999,4,0,1,800,N,Not stated,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211029098,2011,5/22/11 0:00,Cyclists,41.2053719999999,-96.138772,4,0,1,1630,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211029330,2011,5/31/11 0:00,Pedestrian,41.277788,-96.037486,4,0,1,2028,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211029511,2011,5/30/11 0:00,Pedestrian,41.3264709999999,-95.966357,2,0,1,1603,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211029515,2011,5/29/11 0:00,Cyclists,41.136502,-95.9021029999999,4,0,1,2108,N,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
211029947,2011,6/2/11 0:00,Pedestrian,41.2157059999999,-96.008195,3,0,1,1710,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211030055,2011,6/2/11 0:00,Pedestrian,41.2864089999999,-95.9731599999999,2,0,1,1637,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211030086,2011,6/3/11 0:00,Pedestrian,41.1911989999999,-95.967421,2,0,1,1320,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211030551,2011,6/8/11 0:00,Pedestrian,41.1430089999999,-95.910628,3,0,1,1500,N,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
211031131,2011,6/12/11 0:00,Pedestrian,41.2305369999999,-95.9397309999999,3,0,1,2038,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211031624,2011,6/16/11 0:00,Cyclists,41.3123739999999,-95.96826,4,0,1,2045,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211032361,2011,6/21/11 0:00,Pedestrian,41.2965519999999,-95.9638209999999,2,0,2,1603,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211032595,2011,6/27/11 0:00,Pedestrian,41.2269849999999,-95.975858,4,0,1,1324,N,Not stated,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211032753,2011,6/26/11 0:00,Pedestrian,41.3008749999999,-96.1580979999999,2,0,1,2024,N,Cloudy,LDR,Douglas,,,,,,
211032871,2011,6/30/11 0:00,Cyclists,41.315753,-95.9806009999999,2,0,1,1455,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211032925,2011,6/23/11 0:00,Cyclists,41.261412,-95.9878949999999,4,0,1,2132,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211033004,2011,6/23/11 0:00,Cyclists,41.2573769999999,-96.108801,3,0,1,1200,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211034051,2011,7/12/11 0:00,Pedestrian,41.247866,-95.995186,3,0,1,1339,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211034208,2011,7/13/11 0:00,Pedestrian,41.306671,-95.977619,4,0,1,1050,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211034228,2011,7/6/11 0:00,Pedestrian,41.2920719999999,-96.138823,2,0,1,1420,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211034381,2011,7/7/11 0:00,Cyclists,41.2995439999999,-95.9710039999999,3,0,1,1625,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211035087,2011,7/5/11 0:00,Pedestrian,41.282671,-95.940938,2,0,5,135,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211036385,2011,7/20/11 0:00,Cyclists,41.321305,-95.946275,3,0,1,1542,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211036391,2011,7/20/11 0:00,Pedestrian,41.200982,-95.9449189999999,3,0,1,2499,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211036589,2011,7/18/11 0:00,Pedestrian,41.1410139999999,-96.234509,2,0,1,2240,N,Clear,LDR,Sarpy,Gretna,2885,4441,31,20260,2394248
211036873,2011,7/19/11 0:00,Cyclists,41.1984569999999,-95.9336389999999,3,0,1,1920,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211036915,2011,7/25/11 0:00,Cyclists,41.248784,-96.062561,2,0,1,1745,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211036917,2011,7/25/11 0:00,Pedestrian,41.1952289999999,-96.1767629999999,3,0,1,1115,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211036926,2011,7/19/11 0:00,Pedestrian,41.29169,-96.2407359999999,4,0,1,708,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211036955,2011,7/25/11 0:00,Pedestrian,41.2365429999999,-95.955111,4,0,1,2013,Y,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211037099,2011,7/30/11 0:00,Pedestrian,41.3058369999999,-96.004164,3,0,1,1848,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211037125,2011,7/24/11 0:00,Cyclists,41.14181,-95.9829569999999,3,0,1,1915,N,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
211037311,2011,9/9/11 0:00,Cyclists,41.18536,-96.029482,2,0,1,1549,N,Clear,LDR,Sarpy,La Vista,11690,15758,31,26385,2395575
211038262,2011,8/1/11 0:00,Pedestrian,41.3084879999999,-95.9820969999999,4,0,1,1415,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211038679,2011,8/4/11 0:00,Cyclists,41.2334809999999,-96.0601869999999,3,0,1,629,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211038869,2011,8/15/11 0:00,Cyclists,41.087988,-96.1315189999999,3,0,1,1747,N,Clear,LDR,Sarpy,Springfield,1456,1529,31,46520,2395943
211038938,2011,8/6/11 0:00,Cyclists,41.302995,-95.954035,2,0,1,1519,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211040867,2011,8/29/11 0:00,Cyclists,41.284463,-95.995164,3,0,1,2052,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211041476,2011,8/22/11 0:00,Pedestrian,41.2487959999999,-96.0419409999999,4,0,1,1507,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211041508,2011,8/25/11 0:00,Cyclists,41.1365109999999,-95.903429,3,0,1,730,N,Clear,LDR,Sarpy,Bellevue,44373,50137,31,3950,2394120
211042877,2011,9/4/11 0:00,Cyclists,41.2776429999999,-96.1335289999999,3,0,1,1929,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211042897,2011,9/3/11 0:00,Cyclists,41.2899719999999,-95.947005,4,0,1,1730,N,Not stated,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211043255,2011,9/11/11 0:00,Pedestrian,41.19272,-95.9550059999999,3,0,1,1847,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211043423,2011,9/9/11 0:00,Pedestrian,41.238106,-96.0047529999999,3,0,3,1325,N,Not stated,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211043426,2011,9/9/11 0:00,Cyclists,41.199826,-95.991425,4,0,2,2035,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211043644,2011,9/13/11 0:00,Cyclists,41.2776119999999,-96.116077,4,0,1,1715,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211044065,2011,9/7/11 0:00,Pedestrian,41.270496,-96.0143419999999,3,0,1,1553,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211044324,2011,9/26/11 0:00,Cyclists,41.3067569999999,-95.9998269999999,3,0,2,2126,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211044850,2011,9/28/11 0:00,Pedestrian,41.190775,-95.9872079999999,3,0,1,400,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211044882,2011,9/10/11 0:00,Pedestrian,41.1986899999999,-96.180681,3,0,2,1652,N,Clear,LDR,Douglas,,,,,,
211044940,2011,9/20/11 0:00,Pedestrian,41.2293019999999,-95.9685209999999,2,0,2,1702,N,Cloudy,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211045217,2011,9/29/11 0:00,Pedestrian,41.261406,-95.9919009999999,3,0,1,1645,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211045812,2011,9/30/11 0:00,Pedestrian,41.299545,-95.971462,4,0,1,1915,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211046258,2011,9/23/11 0:00,Cyclists,41.2501669999999,-96.1562349999999,3,0,1,1900,Y,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211046531,2011,9/25/11 0:00,Cyclists,41.247495,-95.9227879999999,4,0,1,1635,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211047310,2011,10/11/11 0:00,Cyclists,41.29072,-96.006365,3,0,1,2499,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
211047920,2011,10/13/11 0:00,Pedestrian,41.2443269999999,-96.176934,4,0,1,1350,N,Clear,LDR,Douglas,Omaha,408735,408958,31,37000,2396064
